index,Country,SubRegion,latitude,longitude,total_ocas
5021,United States,United States,40.78364945,-80.13368225,7
5022,United States,United States,40.79156113,-124.1785278,2
5023,United States,United States,40.7922821,-89.36286163,1
5024,United States,United States,40.80184937,-81.53496552,2
5025,United States,United States,40.80391312,-73.51254273,1
5026,United States,United States,40.80411911,-75.60290527,2
5027,United States,United States,40.80840683,-77.86388397,1
5028,United States,United States,40.81171036,-96.70017242,3
5029,United States,United States,40.81203461,-96.70227051,2
5030,United States,United States,40.82018662,-84.13270569,2
5031,United States,United States,40.84119034,-76.06748962,1
5032,United States,United States,40.84505081,-74.42835999,14
5033,United States,United States,40.85124588,-96.73696899,1
5034,United States,United States,40.88108063,-79.89862824,3
5035,United States,United States,40.98209381,-80.6584549,2
5036,United States,United States,40.99050903,-75.213974,2
5037,United States,United States,41.03665924,-73.78327179,14
5038,United States,United States,41.06010437,-76.23871613,1
5039,United States,United States,41.07978058,-85.13646698,4
5040,United States,United States,41.11449432,-85.1328125,4
5041,United States,United States,41.13596344,-104.8164063,4
5042,United States,United States,41.24340439,-81.44002533,4
5043,United States,United States,41.2515831,-75.80355072,3
5044,United States,United States,41.2572937,-95.93818665,2
5045,United States,United States,41.25756455,-95.93177033,2
5046,United States,United States,41.2575798,-95.93231201,2
5047,United States,United States,41.25759125,-95.9381485,2
5048,United States,United States,41.25865555,-110.9970627,1
5049,United States,United States,41.35280991,-72.07093811,1
5050,United States,United States,41.37115479,-81.89173126,3
5051,United States,United States,41.43607712,-91.08215332,1
5052,United States,United States,41.45346451,-72.15383911,2
5053,United States,United States,41.51391983,-81.67472839,3
5054,United States,United States,41.54299927,-96.1370697,1
5055,United States,United States,41.54436112,-96.1367569,2
5056,United States,United States,41.56810379,-90.56071472,1
5057,United States,United States,41.58164597,-93.62431335,3
5058,United States,United States,41.58179855,-75.43165588,1
5059,United States,United States,41.585289,-93.62519074,1
5060,United States,United States,41.58666229,-109.2179565,1
5061,United States,United States,41.58780289,-93.63023377,8
5062,United States,United States,41.59244537,-93.5986557,1
5063,United States,United States,41.62380219,-83.6558609,4
5064,United States,United States,41.74504852,-92.7257309,3
5065,United States,United States,41.74832916,-91.60017395,2
5066,United States,United States,41.76794815,-72.68762207,1
5067,United States,United States,41.77145386,-78.02143097,2
5068,United States,United States,41.80936432,-72.25714874,1
5069,United States,United States,41.82711029,-71.40756989,1
5070,United States,United States,41.83179474,-87.94328308,1
5071,United States,United States,41.85416794,-87.61853027,314
5072,United States,United States,41.8725853,-87.63325501,2
5073,United States,United States,41.87612534,-87.63162994,2
5074,United States,United States,41.8887825,-87.63787079,6
5075,United States,United States,41.88888168,-87.63008881,1
5076,United States,United States,41.89691544,-87.64354706,89
5077,United States,United States,41.90398407,-88.22138977,3
5078,United States,United States,41.91579819,-85.97238159,1
5079,United States,United States,41.93696594,-83.40409851,4
5080,United States,United States,41.94086838,-76.71099091,1
5081,United States,United States,41.96024323,-71.13465881,1
5082,United States,United States,41.979599,-91.66166687,2
5083,United States,United States,42.02077484,-93.5775528,1
5084,United States,United States,42.05263138,-91.55400085,1
5085,United States,United States,42.07471085,-88.34034729,1
5086,United States,United States,42.20998764,-76.49134064,1
5087,United States,United States,42.23837662,-85.33499146,1
5088,United States,United States,42.24836731,-83.73643494,1
5089,United States,United States,42.25637817,-71.12606812,1
5090,United States,United States,42.27991486,-71.75110626,2
5091,United States,United States,42.34290314,-71.0531311,5
5092,United States,United States,42.35449219,-71.05952454,69
5093,United States,United States,42.36769104,-71.08677673,2
5094,United States,United States,42.36782074,-83.40868378,3
5095,United States,United States,42.37346649,-83.35187531,1
5096,United States,United States,42.39176178,-93.72960663,3
5097,United States,United States,42.44691467,-83.25624847,1
5098,United States,United States,42.47157669,-83.23789215,2
5099,United States,United States,42.48379135,-96.34815216,2
5100,United States,United States,42.49928665,-96.3888855,2
5101,United States,United States,42.52727509,-92.43757629,2
5102,United States,United States,42.53140259,-83.0949173,7
5103,United States,United States,42.55107117,-114.4410858,2
5104,United States,United States,42.63015747,-84.62268066,2
5105,United States,United States,42.64936447,-73.75267792,2
5106,United States,United States,42.65000153,-73.75209808,2
5107,United States,United States,42.70106506,-92.22570038,2
5108,United States,United States,42.7243042,-84.47960663,1
5109,United States,United States,42.72932816,-84.48038483,1
5110,United States,United States,42.73656082,-84.55181122,1
5111,United States,United States,42.89188004,-112.4541321,1
5112,United States,United States,42.9716835,-85.94851685,2
5113,United States,United States,42.97893906,-111.019722,2
5114,United States,United States,43.0463028,-89.49237061,3
5115,United States,United States,43.04995728,-76.15284729,1
5116,United States,United States,43.07588959,-87.88581848,2
5117,United States,United States,43.07648087,-89.42907715,2
5118,United States,United States,43.08047485,-96.17449188,1
5119,United States,United States,43.09896469,-77.62623596,2
5120,United States,United States,43.15161133,-93.19928742,2
5121,United States,United States,43.22369385,-71.7155304,2
5122,United States,United States,43.23778534,-123.3597794,1
5123,United States,United States,43.29067612,-85.07440186,2
5124,United States,United States,43.29719544,-72.48197174,1
5125,United States,United States,43.32686615,-70.97453308,3
5126,United States,United States,43.49302292,-112.0400162,1
5127,United States,United States,43.49726868,-96.78566742,2
5128,United States,United States,43.50973892,-112.004509,2
5129,United States,United States,43.51258469,-96.73407745,2
5130,United States,United States,43.52970505,-111.9816666,2
5131,United States,United States,43.54595566,-96.76376343,1
5132,United States,United States,43.55231857,-96.75862122,1
5133,United States,United States,43.56807327,-116.2092514,1
5134,United States,United States,43.57708359,-116.290184,1
5135,United States,United States,43.5909462,-96.58396912,1
5136,United States,United States,43.6037178,-84.77628326,1
5137,United States,United States,43.60488129,-116.5459061,4
5138,United States,United States,43.60517883,-96.80831146,2
5139,United States,United States,43.60709763,-116.286644,4
5140,United States,United States,43.60798264,-116.3100739,1
5141,United States,United States,43.60800934,-116.3101501,2
5142,United States,United States,43.61611176,-116.2005768,12
5143,United States,United States,43.65600967,-70.26380158,7
5144,United States,United States,43.68920517,-70.27200317,1
5145,United States,United States,43.72550583,-98.02635956,1
5146,United States,United States,43.74595642,-98.95911408,1
5147,United States,United States,43.76347351,-91.56680298,2
5148,United States,United States,43.91941452,-90.26839447,2
5149,United States,United States,43.96657181,-111.6816788,1
5150,United States,United States,44.0486145,-123.0907822,2
5151,United States,United States,44.05462265,-91.63796997,2
5152,United States,United States,44.05827713,-103.2308121,2
5153,United States,United States,44.08609772,-121.2822113,3
5154,United States,United States,44.08888626,-103.1892395,2
5155,United States,United States,44.09073639,-70.21400452,1
5156,United States,United States,44.09259415,-103.2632675,1
5157,United States,United States,44.19639969,-93.99746704,1
5158,United States,United States,44.31655884,-89.89696503,1
5159,United States,United States,44.38005829,-108.0389633,1
5160,United States,United States,44.3890419,-89.82291412,1
5161,United States,United States,44.40547943,-72.99221039,1
5162,United States,United States,44.47465515,-73.21204376,1
5163,United States,United States,44.47649765,-73.20858002,7
5164,United States,United States,44.5190773,-99.43994141,1
5165,United States,United States,44.53532028,-88.02735138,2
5166,United States,United States,44.54378128,-93.57815552,1
5167,United States,United States,44.55947495,-123.2746506,1
5168,United States,United States,44.75559616,-96.68273926,1
5169,United States,United States,44.79740524,-68.80669403,1
5170,United States,United States,44.8155632,-91.49446106,2
5171,United States,United States,44.82252884,-106.9573135,1
5172,United States,United States,44.88928223,-94.37021637,1
5173,United States,United States,44.90245438,-68.66384125,1
5174,United States,United States,44.91745758,-93.27830505,2
5175,United States,United States,44.94415665,-93.09619904,17
5176,United States,United States,44.97128296,-93.25471497,34
5177,United States,United States,44.97132492,-93.25479126,1
5178,United States,United States,44.97140884,-93.25457764,1
5179,United States,United States,44.97610855,-93.23413086,2
5180,United States,United States,45.20587921,-84.98860931,1
5181,United States,United States,45.26480484,-122.6806946,2
5182,United States,United States,45.28743362,-122.3366241,1
5183,United States,United States,45.42557907,-122.7685699,1
5184,United States,United States,45.49016953,-122.8116226,1
5185,United States,United States,45.52136612,-122.6807938,1
5186,United States,United States,45.52199936,-122.6789856,12
5187,United States,United States,45.522892,-122.98983,58
5188,United States,United States,45.57349777,-93.2060318,2
5189,United States,United States,45.76879883,-108.5415344,1
5190,United States,United States,45.96899414,-95.59094238,1
5191,United States,United States,46.33312225,-94.19211578,1
5192,United States,United States,46.44743347,-96.72940826,1
5193,United States,United States,46.59379959,-95.57441711,2
5194,United States,United States,46.80535126,-100.8008423,2
5195,United States,United States,46.81529617,-96.84348297,2
5196,United States,United States,46.85166168,-100.7802811,3
5197,United States,United States,46.86392975,-96.82722473,2
5198,United States,United States,46.87404633,-96.76915741,1
5199,United States,United States,46.87502289,-96.86517334,7
5200,United States,United States,46.88339233,-114.0195236,1
5201,United States,United States,47.23825836,-93.52519989,2
5202,United States,United States,47.23969269,-122.4363098,1
5203,United States,United States,47.25223541,-122.4454193,1
5204,United States,United States,47.4204216,-120.2640076,1
5205,United States,United States,47.4212265,-120.3115234,2
5206,United States,United States,47.44107437,-122.2560043,13
5207,United States,United States,47.45459366,-99.12085724,1
5208,United States,United States,47.49669266,-111.2817383,1
5209,United States,United States,47.49820709,-122.2899628,61
5210,United States,United States,47.50509644,-94.90782929,1
5211,United States,United States,47.5344162,-122.592186,5
5212,United States,United States,47.61434555,-122.3385162,110
5213,United States,United States,47.66660309,-96.00977325,2
5214,United States,United States,47.69322586,-122.0351257,2
5215,United States,United States,47.7190361,-117.394661,4
5216,United States,United States,47.72721863,-116.7898026,1
5217,United States,United States,47.81859207,-110.6752777,1
5218,United States,United States,47.92115021,-122.2269135,2
5219,United States,United States,47.93400574,-97.10286713,2
5220,United States,United States,48.12669373,-96.15306854,2
5221,United States,United States,48.19536972,-106.6398926,1
5222,United States,United States,48.21140289,-101.2832489,2
5223,United States,United States,48.23443222,-101.2926483,1
5224,United States,United States,55.35335159,-131.6847992,2
